6	64972	3872	1	0
19	64972	3548	1	0
36	64972	4552	1	0
33	64972	3656	1	0
25	64972	3357	1	0
7	64972	15983	1	0
34	64972	4269	1	0
40	64972	9558	1	0
30	64972	5310	1	0
33	64972	13514	1	0
25	64972	7215	1	0
7	64972	33371	1	0
43	64972	13394	1	0
26	64972	6534	1	0
50	64972	7215	1	0
8	64972	9441	1	0
22	64972	6059	1	0
10	64972	4274	1	0
21	64972	5494	1	0
39	64972	3207	1	0
9	64972	7424	1	0
12	64972	6122	1	0
50	64972	5932	1	0
13	64972	8989	1	0
31	64972	5040	1	0
22	64972	14426	1	0
46	64972	13378	1	0
49	64972	3471	1	0
45	64972	4164	1	0
36	64972	4263	1	0
2	64972	2907	1	0
46	64972	4657	1	0
11	64972	8840	1	0
20	64972	3842	1	0
14	64972	9055	1	0
34	64972	3205	1	0
18	64972	15159	1	0
21	64972	12187	1	0
25	64972	21271	1	0
28	64972	20384	1	0
6	64972	8438	1	0
22	64972	11273	1	0
11	64972	10817	1	0
26	64972	10751	1	0
16	64972	11413	1	0
18	64972	5453	1	0
44	64972	11171	1	0
31	64972	15207	1	0
41	64972	18295	1	0
42	64972	3434	1	0
35	64972	9279	1	0
7	64972	8828	1	0
43	64972	7851	1	0
37	64972	11580	1	0
19	64972	13333	1	0
31	64972	23365	1	0
11	64972	3592	1	0
39	64972	13627	1	0
38	64972	10535	1	0
20	64972	4890	1	0
10	64972	5738	1	0
4	64972	10685	1	0
1	64972	6302	1	0
24	64972	15557	1	0
30	64972	6840	1	0
26	64972	9579	1	0
28	64972	21591	1	0
46	64972	18600	1	0
42	64972	13101	1	0
28	64972	30395	1	0
20	64972	7408	1	0
7	64972	9009	1	0
43	64972	5032	1	0
40	64972	6997	1	0
25	64972	13359	1	0
7	64972	18984	1	0
44	64972	9787	1	0
33	64972	5199	1	0
2	64972	5441	1	0
47	64972	3461	1	0
11	64972	3479	1	0
35	64972	7506	1	0
46	64972	3039	1	0
45	64972	9611	1	0
15	64972	13621	1	0
27	64972	9801	1	0
44	64972	6847	1	0
14	64972	6470	1	0
31	64972	3594	1	0
22	64972	3981	1	0
48	64972	5216	1	0
18	64972	4069	1	0
28	64972	4180	1	0
35	64972	3814	1	0
30	64972	6158	1	0
11	64972	3541	1	0
45	64972	4014	1	0
3	64972	9067	1	0
35	64972	3700	1	0
11	64972	3826	1	0
26	64972	8760	1	0
5	64972	11218	1	0
2	64972	4007	1	0
38	64972	6136	1	0
2	64972	7436	1	0
26	64972	3131	1	0
26	64972	9682	1	0
30	64972	4100	1	0
16	64972	4378	1	0
41	64972	3008	1	0
2	64972	5196	1	0
39	64972	7991	1	0
38	64972	7899	1	0
22	64972	4994	1	0
38	64972	5325	1	0
2	64972	4625	1	0
18	64972	3809	1	0
44	64972	7527	1	0
45	64972	4003	1	0
38	64972	2454	1	0
22	64972	9550	1	0
33	64972	2919	1	0
26	64972	11147	1	0
4	64972	12903	1	0
15	64972	6923	1	0
22	64972	3742	1	0
44	64972	5281	1	0
9	64972	5962	1	0
30	64972	9638	1	0
36	64972	2439	1	0
27	64972	5246	1	0
42	64972	2619	1	0
6	64972	6888	1	0
31	64972	2011	1	0
27	64972	2759	1	0
10	64972	7484	1	0
43	64972	14185	1	0
4	64972	23005	1	0
39	64972	6132	1	0
18	64972	7095	1	0
31	64972	3270	1	0
41	64972	11358	1	0
43	64972	6965	1	0
6	64972	4621	1	0
16	64972	7191	1	0
48	64972	4648	1	0
14	64972	2695	1	0
17	64972	7811	1	0
22	64972	5097	1	0
14	64972	13182	1	0
45	64972	7192	1	0
46	64972	3266	1	0
7	64972	11341	1	0
14	64972	22691	1	0
45	64972	10701	1	0
37	64972	6307	1	0
19	64972	10060	1	0
29	64972	12172	1	0
38	64972	9009	1	0
30	64972	15158	1	0
48	64972	9226	1	0
26	64972	13589	1	0
5	64972	12047	1	0
13	64972	10413	1	0
28	64972	11398	1	0
50	64972	11069	1	0
33	64972	9007	1	0
12	64972	5116	1	0
26	64972	7795	1	0
49	64972	1908	1	0
15	64972	16627	1	0
1	64972	12225	1	0
48	64972	5518	1	0
11	64972	11530	1	0
15	64972	27029	1	0
18	64972	11526	1	0
24	64972	8904	1	0
48	64972	3663	1	0
11	64972	6676	1	0
2	64972	9624	1	0
5	64972	4224	1	0
11	64972	10648	1	0
43	64972	4017	1	0
45	64972	12694	1	0
30	64972	13573	1	0
5	64972	4211	1	0
39	64972	10586	1	0
34	64972	12595	1	0
13	64972	9653	1	0
41	64972	5118	1	0
8	64972	8052	1	0
7	64972	6403	1	0
18	64972	4054	1	0
5	64972	3039	1	0
23	64972	5573	1	0
41	64972	3895	1	0
10	64972	6388	1	0
30	64972	5518	1	0
45	64972	8786	1	0
5	64972	5709	1	0
11	64972	7133	1	0
9	64972	4813	1	0
39	64972	5242	1	0
34	64972	6251	1	0
30	64972	4579	1	0
14	64972	7498	1	0
45	64972	10509	1	0
18	64972	6014	1	0
26	64972	3091	1	0
27	64972	11813	1	0
15	64972	6782	1	0
17	64972	14880	1	0
3	64972	12394	1	0
35	64972	10024	1	0
48	64972	4838	1	0
33	64972	13675	1	0
8	64972	4666	1	0
10	64972	20794	1	0
4	64972	7248	1	0
45	64972	22259	1	0
16	64972	3822	1	0
22	64972	13747	1	0
32	64972	10705	1	0
12	64972	7071	1	0
26	64972	3750	1	0
14	64972	5986	1	0
18	64972	17501	1	0
40	64972	17402	1	0
12	64972	8173	1	0
38	64972	6288	1	0
40	64972	25398	1	0
48	64972	4627	1	0
33	64972	6464	1	0
7	64972	8235	1	0
40	64972	5222	1	0
23	64972	9871	1	0
10	64972	4000	1	0
38	64972	12702	1	0
41	64972	13500	1	0
48	64972	12010	1	0
39	64972	5475	1	0
18	64972	4437	1	0
36	64972	11585	1	0
33	64972	10689	1	0
22	64972	7728	1	0
21	64972	11573	1	0
12	64972	5066	1	0
33	64972	4221	1	0
5	64972	5357	1	0
20	64972	5200	1	0
9	64972	5473	1	0
31	64972	5394	1	0
45	64972	7509	1	0
39	64972	7626	1	0
48	64972	2438	1	0
49	64972	7363	1	0
47	64972	7843	1	0
11	64972	8861	1	0
3	64972	3834	1	0
40	64972	5199	1	0
17	64972	6183	1	0
21	64972	7611	1	0
27	64972	3394	1	0
43	64972	9233	1	0
6	64972	5886	1	0
37	64972	12500	1	0
2	64972	11130	1	0
12	64972	12145	1	0
36	64972	8895	1	0
12	64972	20406	1	0
10	64972	6406	1	0
4	64972	5877	1	0
15	64972	8898	1	0
13	64972	16498	1	0
30	64972	10314	1	0
33	64972	19518	1	0
8	64972	6509	1	0
33	64972	23792	1	0
6	64972	5535	1	0
18	64972	7049	1	0
33	64972	10600	1	0
10	64972	13149	1	0
18	64972	9905	1	0
48	64972	12321	1	0
36	64972	2755	1	0
48	64972	2723	1	0
31	64972	8186	1	0
38	64972	7197	1	0
41	64972	7995	1	0
26	64972	9167	1	0
27	64972	8889	1	0
14	64972	6978	1	0
16	64972	2550	1	0
9	64972	5409	1	0
21	64972	4175	1	0
48	64972	3125	1	0
33	64972	18961	1	0
25	64972	20662	1	0
50	64972	16875	1	0
36	64972	7409	1	0
35	64972	7130	1	0
48	64972	1945	1	0
15	64972	12872	1	0
28	64972	8911	1	0
27	64972	6624	1	0
4	64972	3710	1	0
6	64972	8251	1	0
37	64972	1865	1	0
33	64972	3441	1	0
31	64972	6769	1	0
1	64972	3937	1	0
10	64972	5212	1	0
15	64972	10042	1	0
31	64972	2149	1	0
40	64972	4549	1	0
11	64972	8089	1	0
14	64972	5708	1	0
17	64972	6824	1	0
24	64972	8601	1	0
36	64972	2092	1	0
11	64972	20371	1	0
23	64972	8065	1	0
26	64972	18874	1	0
17	64972	4516	1	0
47	64972	16316	1	0
44	64972	16817	1	0
19	64972	6822	1	0
21	64972	16707	1	0
48	64972	16657	1	0
33	64972	18494	1	0
20	64972	17790	1	0
50	64972	4449	1	0
37	64972	19502	1	0
19	64972	11255	1	0
38	64972	16623	1	0
42	64972	15877	1	0
33	64972	17104	1	0
10	64972	7653	1	0
31	64972	3019	1	0
43	64972	7030	1	0
6	64972	3685	1	0
30	64972	5572	1	0
36	64972	9895	1	0
21	64972	10914	1	0
35	64972	3617	1	0
11	64972	16743	1	0
45	64972	19215	1	0
37	64972	7821	1	0
41	64972	10435	1	0
25	64972	11079	1	0
11	64972	15811	1	0
6	64972	3259	1	0
29	64972	4461	1	0
41	64972	14376	1	0
12	64972	4429	1	0
15	64972	6675	1	0
44	64972	6324	1	0
2	64972	12789	1	0
12	64972	4804	1	0
15	64972	11048	1	0
23	64972	12816	1	0
2	64972	21638	1	0
7	64972	4874	1	0
15	64972	10599	1	0
18	64972	3100	1	0
44	64972	7817	1	0
11	64972	8405	1	0
27	64972	7510	1	0
44	64972	16557	1	0
27	64972	7666	1	0
43	64972	4506	1	0
42	64972	7613	1	0
18	64972	7857	1	0
24	64972	6234	1	0
26	64972	7181	1	0
46	64972	8201	1	0
6	64972	8247	1	0
12	64972	3154	1	0
7	64972	9568	1	0
49	64972	11575	1	0
43	64972	7592	1	0
6	64972	9245	1	0
5	64972	5176	1	0
17	64972	6040	1	0
22	64972	19326	1	0
21	64972	7171	1	0
2	64972	7797	1	0
28	64972	10023	1	0
46	64972	10033	1	0
8	64972	10328	1	0
20	64972	6208	1	0
7	64972	2279	1	0
30	64972	5305	1	0
5	64972	3943	1	0
9	64972	10460	1	0
21	64972	4225	1	0
2	64972	11851	1	0
11	64972	7195	1	0
8	64972	3891	1	0
17	64972	3790	1	0
29	64972	6444	1	0
30	64972	5709	1	0
8	64972	4201	1	0
38	64972	10445	1	0
32	64972	10794	1	0
35	64972	6372	1	0
42	64972	2817	1	0
5	64972	2478	1	0
34	64972	4376	1	0
19	64972	9492	1	0
44	64972	6069	1	0
9	64972	8749	1	0
40	64972	10388	1	0
40	64972	4103	1	0
10	64972	4314	1	0
48	64972	3919	1	0
37	64972	5873	1	0
48	64972	4313	1	0
47	64972	4002	1	0
18	64972	7859	1	0
21	64972	9887	1	0
48	64972	7837	1	0
8	64972	2962	1	0
12	64972	8651	1	0
10	64972	16650	1	0
5	64972	11823	1	0
50	64972	9727	1	0
31	64972	5289	1	0
38	64972	6300	1	0
42	64972	16553	1	0
36	64972	28899	1	0
21	64972	28919	1	0
25	64972	10002	1	0
23	64972	9844	1	0
39	64972	7754	1	0
35	64972	12319	1	0
25	64972	23267	1	0
8	64972	14111	1	0
14	64972	9604	1	0
17	64972	4720	1	0
13	64972	12789	1	0
42	64972	16710	1	0
48	64972	18802	1	0
8	64972	16926	1	0
27	64972	6906	1	0
13	64972	2904	1	0
16	64972	4405	1	0
1	64972	7111	1	0
39	64972	32167	1	0
25	64972	5113	1	0
17	64972	40286	1	0
17	64972	11854	1	0
26	64972	5331	1	0
17	64972	22971	1	0
39	64972	12975	1	0
50	64972	7986	1	0
44	64972	15091	1	0
22	64972	4837	1	0
17	64972	13824	1	0
24	64972	2601	1	0
14	64972	5706	1	0
1	64972	3322	1	0
20	64972	5346	1	0
44	64972	8516	1	0
31	64972	4552	1	0
12	64972	6009	1	0
27	64972	12860	1	0
4	64972	7946	1	0
13	64972	14566	1	0
3	64972	17556	1	0
38	64972	15529	1	0
21	64972	14767	1	0
33	64972	3852	1	0
2	64972	19095	1	0
10	64972	18108	1	0
6	64972	17888	1	0
39	64972	18013	1	0
1	64972	8082	1	0
13	64972	37084	1	0
44	64972	13101	1	0
29	64972	22216	1	0
21	64972	22570	1	0
32	64972	14244	1	0
48	64972	24068	1	0
2	64972	24444	1	0
4	64972	18819	1	0
16	64972	16391	1	0
41	64972	16020	1	0
42	64972	6158	1	0
36	64972	12982	1	0
11	64972	8262	1	0
12	64972	5077	1	0
11	64972	15407	1	0
8	64972	8103	1	0
17	64972	34496	1	0
39	64972	51500	1	0
37	64972	10563	1	0
35	64972	8756	1	0
33	64972	7706	1	0
23	64972	16694	1	0
43	64972	6938	1	0
36	64972	6148	1	0
38	64972	4219	1	0
36	64972	6576	1	0
30	64972	7069	1	0
44	64972	3442	1	0
14	64972	8064	1	0
18	64972	8579	1	0
36	64972	8727	1	0
11	64972	7006	1	0
27	64972	6115	1	0
9	64972	3264	1	0
25	64972	10551	1	0
23	64972	8393	1	0
28	64972	12232	1	0
49	64972	5334	1	0
39	64972	4590	1	0
24	64972	5364	1	0
38	64972	3219	1	0
41	64972	19017	1	0
36	64972	4259	1	0
32	64972	6952	1	0
27	64972	19609	1	0
10	64972	13334	1	0
8	64972	5363	1	0
10	64972	3491	1	0
45	64972	6295	1	0
29	64972	10490	1	0
22	64972	13372	1	0
40	64972	15378	1	0
20	64972	6336	1	0
6	64972	6378	1	0
37	64972	1992	1	0
31	64972	12192	1	0
35	64972	7860	1	0
46	64972	5393	1	0
27	64972	14096	1	0
15	64972	17064	1	0
14	64972	3761	1	0
23	64972	6547	1	0
23	64972	4117	1	0
36	64972	1997	1	0
23	64972	5390	1	0
5	64972	3105	1	0
39	64972	2979	1	0
19	64972	11104	1	0
32	64972	13101	1	0
25	64972	10059	1	0
18	64972	5631	1	0
27	64972	2880	1	0
5	64972	5194	1	0
37	64972	5562	1	0
32	64972	3728	1	0
25	64972	6686	1	0
37	64972	9359	1	0
38	64972	9895	1	0
23	64972	7941	1	0
28	64972	12283	1	0
46	64972	6293	1	0
4	64972	10506	1	0
16	64972	5768	1	0
37	64972	3784	1	0
24	64972	15706	1	0
29	64972	5724	1	0
21	64972	5078	1	0
11	64972	13340	1	0
46	64972	17331	1	0
10	64972	3183	1	0
49	64972	7011	1	0
4	64972	21846	1	0
44	64972	18515	1	0
9	64972	25195	1	0
32	64972	5577	1	0
35	64972	5587	1	0
11	64972	34713	1	0
49	64972	12209	1	0
9	64972	17109	1	0
31	64972	5021	1	0
41	64972	7109	1	0
22	64972	13090	1	0
33	64972	16459	1	0
14	64972	10895	1	0
15	64972	14914	1	0
19	64972	9573	1	0
29	64972	5685	1	0
11	64972	8737	1	0
8	64972	15433	1	0
46	64972	14298	1	0
14	64972	2515	1	0
40	64972	9365	1	0
11	64972	21904	1	0
20	64972	5906	1	0
15	64972	13999	1	0
34	64972	6131	1	0
32	64972	7659	1	0
43	64972	5579	1	0
48	64972	6058	1	0
9	64972	7165	1	0
42	64972	3947	1	0
45	64972	8239	1	0
47	64972	4579	1	0
42	64972	8915	1	0
7	64972	2215	1	0
21	64972	4330	1	0
32	64972	9004	1	0
48	64972	5828	1	0
2	64972	2204	1	0
27	64972	3069	1	0
45	64972	6012	1	0
22	64972	1838	1	0
36	64972	3803	1	0
45	64972	10971	1	0
29	64972	3166	1	0
41	64972	5080	1	0
22	64972	6061	1	0
30	64972	15818	1	0
32	64972	12611	1	0
23	64972	4856	1	0
7	64972	4208	1	0
22	64972	16180	1	0
32	64972	17137	1	0
1	64972	7214	1	0
41	64972	11680	1	0
4	64972	8533	1	0
21	64972	5511	1	0
15	64972	7687	1	0
47	64972	2019	1	0
16	64972	6497	1	0
18	64972	4538	1	0
1	64972	14205	1	0
24	64972	18460	1	0
25	64972	10352	1	0
8	64972	20196	1	0
20	64972	17072	1	0
17	64972	3691	1	0
47	64972	25492	1	0
19	64972	18511	1	0
32	64972	11508	1	0
48	64972	11332	1	0
15	64972	4259	1	0
34	64972	6391	1	0
13	64972	6449	1	0
29	64972	15580	1	0
40	64972	19807	1	0
8	64972	6459	1	0
15	64972	13831	1	0
40	64972	6663	1	0
8	64972	16315	1	0
41	64972	3636	1	0
33	64972	5282	1	0
8	64972	21272	1	0
14	64972	5765	1	0
34	64972	2915	1	0
13	64972	2973	1	0
41	64972	5439	1	0
46	64972	14667	1	0
46	64972	4257	1	0
22	64972	2600	1	0
5	64972	6402	1	0
44	64972	6817	1	0
42	64972	5722	1	0
46	64972	6532	1	0
10	64972	8384	1	0
6	64972	10683	1	0
15	64972	10700	1	0
5	64972	21614	1	0
17	64972	7479	1	0
38	64972	11390	1	0
33	64972	11151	1	0
25	64972	13851	1	0
33	64972	11409	1	0
21	64972	6590	1	0
8	64972	2963	1	0
42	64972	3740	1	0
15	64972	8057	1	0
37	64972	6655	1	0
6	64972	5272	1	0
6	64972	3812	1	0
39	64972	7937	1	0
11	64972	4060	1	0
2	64972	10007	1	0
14	64972	3386	1	0
40	64972	2236	1	0
14	64972	13315	1	0
45	64972	8325	1	0
13	64972	5935	1	0
8	64972	6650	1	0
12	64972	15339	1	0
43	64972	13453	1	0
17	64972	6175	1	0
39	64972	7180	1	0
38	64972	11088	1	0
36	64972	5967	1	0
21	64972	15986	1	0
19	64972	5251	1	0
38	64972	12619	1	0
34	64972	5031	1	0
19	64972	15148	1	0
29	64972	7259	1	0
22	64972	10471	1	0
32	64972	15429	1	0
43	64972	15349	1	0
44	64972	10623	1	0
19	64972	25627	1	0
33	64972	11035	1	0
46	64972	3321	1	0
14	64972	4538	1	0
13	64972	10156	1	0
35	64972	6201	1	0
48	64972	5015	1	0
12	64972	8259	1	0
20	64972	10006	1	0
45	64972	16575	1	0
15	64972	10585	1	0
17	64972	22191	1	0
34	64972	16203	1	0
24	64972	22489	1	0
29	64972	23507	1	0
21	64972	21861	1	0
11	64972	26123	1	0
42	64972	5028	1	0
31	64972	3881	1	0
45	64972	6996	1	0
46	64972	8070	1	0
8	64972	4365	1	0
42	64972	2141	1	0
28	64972	2925	1	0
43	64972	9900	1	0
35	64972	4132	1	0
27	64972	10779	1	0
38	64972	9620	1	0
40	64972	5730	1	0
22	64972	7431	1	0
30	64972	4189	1	0
41	64972	6433	1	0
30	64972	12467	1	0
6	64972	4711	1	0
29	64972	10913	1	0
1	64972	3908	1	0
29	64972	13040	1	0
36	64972	3515	1	0
44	64972	4787	1	0
9	64972	7467	1	0
12	64972	5163	1	0
18	64972	9333	1	0
30	64972	4272	1	0
28	64972	5036	1	0
14	64972	5262	1	0
20	64972	4362	1	0
15	64972	6455	1	0
39	64972	9068	1	0
34	64972	6078	1	0
48	64972	9881	1	0
8	64972	7006	1	0
14	64972	7499	1	0
5	64972	8431	1	0
41	64972	6717	1	0
11	64972	6538	1	0
7	64972	3016	1	0
39	64972	3282	1	0
39	64972	8857	1	0
39	64972	8432	1	0
38	64972	6340	1	0
33	64972	2103	1	0
23	64972	5091	1	0
30	64972	10763	1	0
33	64972	4967	1	0
50	64972	6327	1	0
13	64972	15907	1	0
19	64972	10928	1	0
25	64972	6337	1	0
46	64972	6476	1	0
20	64972	7077	1	0
40	64972	7431	1	0
31	64972	2420	1	0
29	64972	4178	1	0
10	64972	7902	1	0
34	64972	11293	1	0
25	64972	3231	1	0
11	64972	11963	1	0
6	64972	8411	1	0
30	64972	3298	1	0
13	64972	5622	1	0
9	64972	3319	1	0
21	64972	8084	1	0
32	64972	7263	1	0
35	64972	6273	1	0
23	64972	12509	1	0
12	64972	4199	1	0
31	64972	16539	1	0
3	64972	13578	1	0
36	64972	15187	1	0
2	64972	12830	1	0
18	64972	8014	1	0
1	64972	5681	1	0
31	64972	2733	1	0
42	64972	11277	1	0
36	64972	10100	1	0
18	64972	19221	1	0
31	64972	7396	1	0
22	64972	2782	1	0
11	64972	11326	1	0
27	64972	7432	1	0
10	64972	4156	1	0
5	64972	4330	1	0
40	64972	15928	1	0
35	64972	4909	1	0
10	64972	4705	1	0
22	64972	7782	1	0
10	64972	12997	1	0
6	64972	6296	1	0
15	64972	9314	1	0
37	64972	8911	1	0
31	64972	11111	1	0
24	64972	7988	1	0
48	64972	5746	1	0
7	64972	11652	1	0
45	64972	9351	1	0
5	64972	16274	1	0
38	64972	4483	1	0
32	64972	11832	1	0
21	64972	4271	1	0
26	64972	4884	1	0
6	64972	5949	1	0
19	64972	11625	1	0
6	64972	4074	1	0
47	64972	6422	1	0
23	64972	3550	1	0
36	64972	4432	1	0
23	64972	3823	1	0
49	64972	3194	1	0
32	64972	3412	1	0
25	64972	7370	1	0
3	64972	9491	1	0
40	64972	5853	1	0
33	64972	5217	1	0
25	64972	11918	1	0
28	64972	14031	1	0
17	64972	9663	1	0
16	64972	15685	1	0
38	64972	2236	1	0
28	64972	24553	1	0
5	64972	11001	1	0
37	64972	11364	1	0
48	64972	8804	1	0
46	64972	3224	1	0
47	64972	9081	1	0
37	64972	9038	1	0
3	64972	10177	1	0
34	64972	2842	1	0
18	64972	4798	1	0
37	64972	4466	1	0
7	64972	2111	1	0
45	64972	2812	1	0
28	64972	5864	1	0
26	64972	8405	1	0
42	64972	2926	1	0
45	64972	8218	1	0
16	64972	9780	1	0
24	64972	11197	1	0
24	64972	5919	1	0
37	64972	3930	1	0
19	64972	8683	1	0
37	64972	5209	1	0
41	64972	2823	1	0
16	64972	9231	1	0
37	64972	11246	1	0
49	64972	1912	1	0
5	64972	3974	1	0
22	64972	3561	1	0
17	64972	3551	1	0
4	64972	2710	1	0
38	64972	2172	1	0
14	64972	9144	1	0
19	64972	6821	1	0
35	64972	9846	1	0
14	64972	18007	1	0
36	64972	2104	1	0
13	64972	4328	1	0
20	64972	4349	1	0
17	64972	10969	1	0
25	64972	2918	1	0
20	64972	9068	1	0
31	64972	5256	1	0
3	64972	11295	1	0
6	64972	5348	1	0
15	64972	8938	1	0
16	64972	3491	1	0
44	64972	9248	1	0
48	64972	2524	1	0
20	64972	13955	1	0
27	64972	3656	1	0
39	64972	5162	1	0
21	64972	7586	1	0
39	64972	7800	1	0
34	64972	10809	1	0
37	64972	11864	1	0
15	64972	3530	1	0
31	64972	3637	1	0
11	64972	9863	1	0
37	64972	4388	1	0
48	64972	6828	1	0
38	64972	4626	1	0
43	64972	4348	1	0
5	64972	5394	1	0
1	64972	11758	1	0
29	64972	3891	1	0
28	64972	3325	1	0
17	64972	8468	1	0
50	64972	13483	1	0
47	64972	9270	1	0
29	64972	6816	1	0
6	64972	7733	1	0
13	64972	11350	1	0
29	64972	8481	1	0
20	64972	6952	1	0
14	64972	2165	1	0
36	64972	4262	1	0
29	64972	6070	1	0
25	64972	6946	1	0
47	64972	7353	1	0
18	64972	13210	1	0
1	64972	13877	1	0
31	64972	8930	1	0
42	64972	3473	1	0
43	64972	14662	1	0
18	64972	6291	1	0
29	64972	3547	1	0
1	64972	7541	1	0
23	64972	5257	1	0
13	64972	4659	1	0
34	64972	8227	1	0
50	64972	7230	1	0
2	64972	5221	1	0
12	64972	13236	1	0
2	64972	7930	1	0
1	64972	5215	1	0
25	64972	4642	1	0
1	64972	4315	1	0
4	64972	5442	1	0
6	64972	7445	1	0
31	64972	4568	1	0
30	64972	3007	1	0
21	64972	8688	1	0
35	64972	6391	1	0
48	64972	11205	1	0
11	64972	19217	1	0
27	64972	8323	1	0
39	64972	10829	1	0
47	64972	13626	1	0
22	64972	10804	1	0
32	64972	21761	1	0
12	64972	11127	1	0
46	64972	5864	1	0
5	64972	19302	1	0
44	64972	11717	1	0
21	64972	10606	1	0
33	64972	4692	1	0
25	64972	15392	1	0
11	64972	21124	1	0
20	64972	3126	1	0
11	64972	27305	1	0
20	64972	3307	1	0
19	64972	3488	1	0
11	64972	7072	1	0
14	64972	3691	1	0
37	64972	3308	1	0
19	64972	8061	1	0
9	64972	10738	1	0
48	64972	3891	1	0
19	64972	5906	1	0
33	64972	8314	1	0
2	64972	6557	1	0
37	64972	3840	1	0
17	64972	7034	1	0
47	64972	9834	1	0
32	64972	9265	1	0
34	64972	5876	1	0
10	64972	7662	1	0
43	64972	8362	1	0
10	64972	5823	1	0
14	64972	2774	1	0
7	64972	4345	1	0
45	64972	6044	1	0
21	64972	4012	1	0
46	64972	7680	1	0
49	64972	4774	1	0
47	64972	5255	1	0
16	64972	3173	1	0
19	64972	6941	1	0
21	64972	6826	1	0
23	64972	8197	1	0
26	64972	11005	1	0
23	64972	17317	1	0
19	64972	3780	1	0
32	64972	2780	1	0
49	64972	5827	1	0
6	64972	10496	1	0
5	64972	10427	1	0
34	64972	12325	1	0
39	64972	4892	1	0
12	64972	8246	1	0
39	64972	14027	1	0
21	64972	5451	1	0
33	64972	10537	1	0
20	64972	6834	1	0
1	64972	12953	1	0
41	64972	7419	1	0
40	64972	4415	1	0
8	64972	5067	1	0
34	64972	6000	1	0
34	64972	5592	1	0
22	64972	6867	1	0
32	64972	5824	1	0
43	64972	2746	1	0
36	64972	6957	1	0
33	64972	8061	1	0
16	64972	4836	1	0
7	64972	2496	1	0
45	64972	4195	1	0
35	64972	3305	1	0
28	64972	11314	1	0
46	64972	9324	1	0
33	64972	4336	1	0
20	64972	6632	1	0
23	64972	7922	1	0
24	64972	4033	1	0
48	64972	4792	1	0
24	64972	7457	1	0
17	64972	7968	1	0
24	64972	8745	1	0
30	64972	4028	1	0
36	64972	2828	1	0
24	64972	12760	1	0
42	64972	4681	1	0
30	64972	4705	1	0
26	64972	9435	1	0
16	64972	5532	1	0
26	64972	6649	1	0
34	64972	10324	1	0
13	64972	4382	1	0
48	64972	3674	1	0
46	64972	14094	1	0
10	64972	15946	1	0
43	64972	5647	1	0
